ciudad,temperatura,descripcion,humedad,viento,presion,created_at,nivel,congestion,mensaje
Vigo,19.1,nublado,90,1.6,,2026-05-26 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,21.4,cielo claro,32,7.1,,2026-05-26 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,19.1,nublado,90,1.6,,2026-05-26 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,23.4,cielo claro,27,6.2,,2026-05-26 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,21.1,cielo claro,83,2.5,,2026-05-26 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,23.4,cielo claro,27,6.2,,2026-05-26 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,21.1,cielo claro,83,2.5,,2026-05-26 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,25.5,cielo claro,22,5.2,,2026-05-26 10:00:00,Bajo,23,Tráfico fluido.
Vigo,22.9,cielo claro,74,5.1,,2026-05-26 10:00:00,Bajo,15,Tráfico fluido.
Madrid,25.5,cielo claro,22,5.2,,2026-05-26 10:00:00,Bajo,23,Tráfico fluido.
Vigo,22.9,cielo claro,74,5.1,,2026-05-26 10:00:00,Bajo,15,Tráfico fluido.
Madrid,27.4,cielo claro,18,4.8,,2026-05-26 11:00:00,Bajo,23,Tráfico fluido.
Vigo,24.3,cielo claro,66,6.2,,2026-05-26 11:00:00,Bajo,15,Tráfico fluido.
Madrid,27.4,cielo claro,18,4.8,,2026-05-26 11:00:00,Bajo,23,Tráfico fluido.
Vigo,24.3,cielo claro,66,6.2,,2026-05-26 11:00:00,Bajo,15,Tráfico fluido.
Madrid,29.0,cielo claro,16,6.1,,2026-05-26 12:00:00,Bajo,23,Tráfico fluido.
Vigo,26.7,cielo claro,55,5.9,,2026-05-26 12:00:00,Bajo,15,Tráfico fluido.
Madrid,29.0,cielo claro,16,6.1,,2026-05-26 12:00:00,Bajo,23,Tráfico fluido.
Vigo,26.7,cielo claro,55,5.9,,2026-05-26 12:00:00,Bajo,15,Tráfico fluido.
Madrid,30.2,cielo claro,16,6.6,,2026-05-26 13:00:00,Bajo,23,Tráfico fluido.
Vigo,26.5,cielo claro,59,7.7,,2026-05-26 13:00:00,Bajo,15,Tráfico fluido.
Madrid,30.2,cielo claro,16,6.6,,2026-05-26 13:00:00,Bajo,23,Tráfico fluido.
Vigo,26.5,cielo claro,59,7.7,,2026-05-26 13:00:00,Bajo,15,Tráfico fluido.
Madrid,31.1,nublado,15,6.2,,2026-05-26 14:00:00,Bajo,23,Tráfico fluido.
Vigo,26.6,cielo claro,59,7.9,,2026-05-26 14:00:00,Bajo,15,Tráfico fluido.
Madrid,31.1,nublado,15,6.2,,2026-05-26 14:00:00,Bajo,23,Tráfico fluido.
Vigo,26.6,cielo claro,59,7.9,,2026-05-26 14:00:00,Bajo,15,Tráfico fluido.
Madrid,31.5,nublado,14,6.7,,2026-05-26 15:00:00,Bajo,23,Tráfico fluido.
Vigo,27.0,cielo claro,56,6.9,,2026-05-26 15:00:00,Bajo,15,Tráfico fluido.
Madrid,31.5,nublado,14,6.7,,2026-05-26 15:00:00,Bajo,23,Tráfico fluido.
Vigo,27.0,cielo claro,56,6.9,,2026-05-26 15:00:00,Bajo,15,Tráfico fluido.
Madrid,31.6,cielo claro,14,6.9,,2026-05-26 16:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,27.2,cielo claro,54,6.1,,2026-05-26 16:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,31.6,cielo claro,14,6.9,,2026-05-26 16:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,27.2,cielo claro,54,6.1,,2026-05-26 16:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,31.5,cielo claro,14,7.0,,2026-05-26 17:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,27.0,cielo claro,55,6.6,,2026-05-26 17:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,31.5,cielo claro,14,7.0,,2026-05-26 17:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,27.0,cielo claro,55,6.6,,2026-05-26 17:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,31.0,cielo claro,14,7.5,,2026-05-26 18:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,26.3,cielo claro,56,5.6,,2026-05-26 18:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,31.0,cielo claro,14,7.5,,2026-05-26 18:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,26.3,cielo claro,56,5.6,,2026-05-26 18:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,30.0,cielo claro,14,7.2,,2026-05-26 19:00:00,Bajo,23,Tráfico fluido.
Vigo,25.1,cielo claro,69,2.6,,2026-05-26 19:00:00,Bajo,15,Tráfico fluido.
Madrid,30.0,cielo claro,14,7.2,,2026-05-26 19:00:00,Bajo,23,Tráfico fluido.
Vigo,25.1,cielo claro,69,2.6,,2026-05-26 19:00:00,Bajo,15,Tráfico fluido.
Madrid,28.4,cielo claro,15,4.0,,2026-05-26 20:00:00,Bajo,23,Tráfico fluido.
Vigo,22.5,nublado,76,2.9,,2026-05-26 20:00:00,Bajo,15,Tráfico fluido.
Madrid,28.4,cielo claro,15,4.0,,2026-05-26 20:00:00,Bajo,23,Tráfico fluido.
Vigo,22.5,nublado,76,2.9,,2026-05-26 20:00:00,Bajo,15,Tráfico fluido.
Madrid,27.7,cielo claro,16,9.3,,2026-05-26 21:00:00,Bajo,23,Tráfico fluido.
Vigo,21.2,nublado,82,2.2,,2026-05-26 21:00:00,Bajo,15,Tráfico fluido.
Madrid,27.7,cielo claro,16,9.3,,2026-05-26 21:00:00,Bajo,23,Tráfico fluido.
Vigo,21.2,nublado,82,2.2,,2026-05-26 21:00:00,Bajo,15,Tráfico fluido.
Madrid,26.1,cielo claro,19,8.4,,2026-05-26 22:00:00,Bajo,23,Tráfico fluido.
Vigo,20.9,nublado,82,0.9,,2026-05-26 22:00:00,Bajo,15,Tráfico fluido.
Madrid,26.1,cielo claro,19,8.4,,2026-05-26 22:00:00,Bajo,23,Tráfico fluido.
Vigo,20.9,nublado,82,0.9,,2026-05-26 22:00:00,Bajo,15,Tráfico fluido.
Madrid,24.5,cielo claro,20,5.5,,2026-05-26 23:00:00,Bajo,23,Tráfico fluido.
Vigo,20.7,nublado,80,0.3,,2026-05-26 23:00:00,Bajo,15,Tráfico fluido.
Madrid,24.5,cielo claro,20,5.5,,2026-05-26 23:00:00,Bajo,23,Tráfico fluido.
Vigo,20.7,nublado,80,0.3,,2026-05-26 23:00:00,Bajo,15,Tráfico fluido.
Madrid,23.9,cielo claro,28,3.2,,2026-05-27 00:00:00,Bajo,23,Tráfico fluido.
Vigo,20.6,nublado,77,1.3,,2026-05-27 00:00:00,Bajo,15,Tráfico fluido.
Madrid,23.9,cielo claro,28,3.2,,2026-05-27 00:00:00,Bajo,23,Tráfico fluido.
Vigo,20.6,nublado,77,1.3,,2026-05-27 00:00:00,Bajo,15,Tráfico fluido.
Madrid,23.1,cielo claro,26,6.1,,2026-05-27 01:00:00,Bajo,23,Tráfico fluido.
Vigo,20.2,nublado,74,2.2,,2026-05-27 01:00:00,Bajo,15,Tráfico fluido.
Madrid,23.1,cielo claro,26,6.1,,2026-05-27 01:00:00,Bajo,23,Tráfico fluido.
Vigo,20.2,nublado,74,2.2,,2026-05-27 01:00:00,Bajo,15,Tráfico fluido.
Madrid,21.7,cielo claro,31,4.8,,2026-05-27 02:00:00,Bajo,23,Tráfico fluido.
Vigo,19.7,cielo claro,73,2.7,,2026-05-27 02:00:00,Bajo,15,Tráfico fluido.
Madrid,21.7,cielo claro,31,4.8,,2026-05-27 02:00:00,Bajo,23,Tráfico fluido.
Vigo,19.7,cielo claro,73,2.7,,2026-05-27 02:00:00,Bajo,15,Tráfico fluido.
Madrid,20.3,cielo claro,37,3.3,,2026-05-27 03:00:00,Bajo,23,Tráfico fluido.
Vigo,18.7,cielo claro,76,2.6,,2026-05-27 03:00:00,Bajo,15,Tráfico fluido.
Madrid,20.3,cielo claro,37,3.3,,2026-05-27 03:00:00,Bajo,23,Tráfico fluido.
Vigo,18.7,cielo claro,76,2.6,,2026-05-27 03:00:00,Bajo,15,Tráfico fluido.
Madrid,19.5,cielo claro,40,3.2,,2026-05-27 04:00:00,Bajo,23,Tráfico fluido.
Vigo,17.7,cielo claro,81,2.5,,2026-05-27 04:00:00,Bajo,15,Tráfico fluido.
Madrid,19.5,cielo claro,40,3.2,,2026-05-27 04:00:00,Bajo,23,Tráfico fluido.
Vigo,17.7,cielo claro,81,2.5,,2026-05-27 04:00:00,Bajo,15,Tráfico fluido.
Madrid,18.9,cielo claro,43,3.3,,2026-05-27 05:00:00,Bajo,23,Tráfico fluido.
Vigo,17.3,cielo claro,84,3.0,,2026-05-27 05:00:00,Bajo,15,Tráfico fluido.
Madrid,18.9,cielo claro,43,3.3,,2026-05-27 05:00:00,Bajo,23,Tráfico fluido.
Vigo,17.3,cielo claro,84,3.0,,2026-05-27 05:00:00,Bajo,15,Tráfico fluido.
Madrid,19.3,cielo claro,41,4.9,,2026-05-27 06:00:00,Bajo,23,Tráfico fluido.
Vigo,18.1,cielo claro,83,4.9,,2026-05-27 06:00:00,Bajo,15,Tráfico fluido.
Madrid,19.3,cielo claro,41,4.9,,2026-05-27 06:00:00,Bajo,23,Tráfico fluido.
Vigo,18.1,cielo claro,83,4.9,,2026-05-27 06:00:00,Bajo,15,Tráfico fluido.
Madrid,20.7,cielo claro,38,4.0,,2026-05-27 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,21.8,cielo claro,73,6.5,,2026-05-27 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,20.7,cielo claro,38,4.0,,2026-05-27 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,21.8,cielo claro,73,6.5,,2026-05-27 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,22.6,cielo claro,34,3.5,,2026-05-27 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,24.9,nublado,62,5.3,,2026-05-27 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,22.6,cielo claro,34,3.5,,2026-05-27 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,24.9,nublado,62,5.3,,2026-05-27 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,24.9,cielo claro,30,2.8,,2026-05-27 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,27.9,nublado,52,4.8,,2026-05-27 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,24.9,cielo claro,30,2.8,,2026-05-27 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,27.9,nublado,52,4.8,,2026-05-27 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,27.2,cielo claro,25,3.1,,2026-05-27 10:00:00,Bajo,23,Tráfico fluido.
Vigo,30.4,nublado,44,4.5,,2026-05-27 10:00:00,Bajo,15,Tráfico fluido.
Madrid,27.2,cielo claro,25,3.1,,2026-05-27 10:00:00,Bajo,23,Tráfico fluido.
Vigo,30.4,nublado,44,4.5,,2026-05-27 10:00:00,Bajo,15,Tráfico fluido.
Madrid,29.4,cielo claro,22,3.4,,2026-05-27 11:00:00,Bajo,23,Tráfico fluido.
Vigo,31.3,cielo claro,44,6.5,,2026-05-27 11:00:00,Bajo,15,Tráfico fluido.
Madrid,29.4,cielo claro,22,3.4,,2026-05-27 11:00:00,Bajo,23,Tráfico fluido.
Vigo,31.3,cielo claro,44,6.5,,2026-05-27 11:00:00,Bajo,15,Tráfico fluido.
Madrid,31.3,cielo claro,18,5.2,,2026-05-27 12:00:00,Bajo,23,Tráfico fluido.
Vigo,29.8,cielo claro,47,8.5,,2026-05-27 12:00:00,Bajo,15,Tráfico fluido.
Madrid,31.3,cielo claro,18,5.2,,2026-05-27 12:00:00,Bajo,23,Tráfico fluido.
Vigo,29.8,cielo claro,47,8.5,,2026-05-27 12:00:00,Bajo,15,Tráfico fluido.
Madrid,32.7,cielo claro,16,7.1,,2026-05-27 13:00:00,Bajo,23,Tráfico fluido.
Vigo,30.4,cielo claro,46,8.9,,2026-05-27 13:00:00,Bajo,15,Tráfico fluido.
Madrid,32.7,cielo claro,16,7.1,,2026-05-27 13:00:00,Bajo,23,Tráfico fluido.
Vigo,30.4,cielo claro,46,8.9,,2026-05-27 13:00:00,Bajo,15,Tráfico fluido.
Madrid,33.5,cielo claro,15,7.9,,2026-05-27 14:00:00,Bajo,23,Tráfico fluido.
Vigo,29.3,cielo claro,48,8.9,,2026-05-27 14:00:00,Bajo,15,Tráfico fluido.
Madrid,33.5,cielo claro,15,7.9,,2026-05-27 14:00:00,Bajo,23,Tráfico fluido.
Vigo,29.3,cielo claro,48,8.9,,2026-05-27 14:00:00,Bajo,15,Tráfico fluido.
Madrid,33.7,cielo claro,14,6.3,,2026-05-27 15:00:00,Bajo,23,Tráfico fluido.
Vigo,29.6,cielo claro,47,6.2,,2026-05-27 15:00:00,Bajo,15,Tráfico fluido.
Madrid,33.7,cielo claro,14,6.3,,2026-05-27 15:00:00,Bajo,23,Tráfico fluido.
Vigo,29.6,cielo claro,47,6.2,,2026-05-27 15:00:00,Bajo,15,Tráfico fluido.
Madrid,33.7,cielo claro,14,5.1,,2026-05-27 16:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,29.9,cielo claro,47,5.4,,2026-05-27 16:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,33.7,cielo claro,14,5.1,,2026-05-27 16:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,29.9,cielo claro,47,5.4,,2026-05-27 16:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,33.5,nublado,14,4.6,,2026-05-27 17:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,29.7,cielo claro,47,5.9,,2026-05-27 17:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,33.5,nublado,14,4.6,,2026-05-27 17:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,29.7,cielo claro,47,5.9,,2026-05-27 17:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,33.6,cielo claro,12,8.3,,2026-05-27 18:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,28.7,nublado,48,5.7,,2026-05-27 18:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,33.6,cielo claro,12,8.3,,2026-05-27 18:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,28.7,nublado,48,5.7,,2026-05-27 18:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,32.8,cielo claro,11,11.0,,2026-05-27 19:00:00,Bajo,28,Tráfico fluido.
Vigo,25.5,nublado,62,3.9,,2026-05-27 19:00:00,Bajo,15,Tráfico fluido.
Madrid,32.8,cielo claro,11,11.0,,2026-05-27 19:00:00,Bajo,28,Tráfico fluido.
Vigo,25.5,nublado,62,3.9,,2026-05-27 19:00:00,Bajo,15,Tráfico fluido.
Madrid,30.7,cielo claro,13,8.3,,2026-05-27 20:00:00,Bajo,23,Tráfico fluido.
Vigo,23.0,nublado,71,2.9,,2026-05-27 20:00:00,Bajo,15,Tráfico fluido.
Madrid,30.7,cielo claro,13,8.3,,2026-05-27 20:00:00,Bajo,23,Tráfico fluido.
Vigo,23.0,nublado,71,2.9,,2026-05-27 20:00:00,Bajo,15,Tráfico fluido.
Madrid,28.9,cielo claro,16,8.8,,2026-05-27 21:00:00,Bajo,23,Tráfico fluido.
Vigo,21.4,nublado,75,2.3,,2026-05-27 21:00:00,Bajo,15,Tráfico fluido.
Madrid,28.9,cielo claro,16,8.8,,2026-05-27 21:00:00,Bajo,23,Tráfico fluido.
Vigo,21.4,nublado,75,2.3,,2026-05-27 21:00:00,Bajo,15,Tráfico fluido.
Madrid,27.3,cielo claro,18,6.5,,2026-05-27 22:00:00,Bajo,23,Tráfico fluido.
Vigo,20.7,cielo claro,73,1.2,,2026-05-27 22:00:00,Bajo,15,Tráfico fluido.
Madrid,27.3,cielo claro,18,6.5,,2026-05-27 22:00:00,Bajo,23,Tráfico fluido.
Vigo,20.7,cielo claro,73,1.2,,2026-05-27 22:00:00,Bajo,15,Tráfico fluido.
Madrid,25.7,cielo claro,20,5.2,,2026-05-27 23:00:00,Bajo,23,Tráfico fluido.
Vigo,20.1,cielo claro,74,2.4,,2026-05-27 23:00:00,Bajo,15,Tráfico fluido.
Madrid,25.7,cielo claro,20,5.2,,2026-05-27 23:00:00,Bajo,23,Tráfico fluido.
Vigo,20.1,cielo claro,74,2.4,,2026-05-27 23:00:00,Bajo,15,Tráfico fluido.
Madrid,23.9,cielo claro,29,6.9,,2026-05-28 00:00:00,Bajo,23,Tráfico fluido.
Vigo,20.1,nublado,84,2.7,,2026-05-28 00:00:00,Bajo,15,Tráfico fluido.
Madrid,23.9,cielo claro,29,6.9,,2026-05-28 00:00:00,Bajo,23,Tráfico fluido.
Vigo,20.1,nublado,84,2.7,,2026-05-28 00:00:00,Bajo,15,Tráfico fluido.
Madrid,22.6,cielo claro,32,5.0,,2026-05-28 01:00:00,Bajo,23,Tráfico fluido.
Vigo,19.3,cielo claro,90,2.8,,2026-05-28 01:00:00,Bajo,15,Tráfico fluido.
Madrid,22.6,cielo claro,32,5.0,,2026-05-28 01:00:00,Bajo,23,Tráfico fluido.
Vigo,19.3,cielo claro,90,2.8,,2026-05-28 01:00:00,Bajo,15,Tráfico fluido.
Madrid,21.5,cielo claro,33,4.3,,2026-05-28 02:00:00,Bajo,23,Tráfico fluido.
Vigo,18.7,nublado,91,3.0,,2026-05-28 02:00:00,Bajo,15,Tráfico fluido.
Madrid,21.5,cielo claro,33,4.3,,2026-05-28 02:00:00,Bajo,23,Tráfico fluido.
Vigo,18.7,nublado,91,3.0,,2026-05-28 02:00:00,Bajo,15,Tráfico fluido.
Madrid,20.5,cielo claro,36,5.6,,2026-05-28 03:00:00,Bajo,23,Tráfico fluido.
Vigo,17.9,nublado,92,1.5,,2026-05-28 03:00:00,Bajo,15,Tráfico fluido.
Madrid,20.5,cielo claro,36,5.6,,2026-05-28 03:00:00,Bajo,23,Tráfico fluido.
Vigo,17.9,nublado,92,1.5,,2026-05-28 03:00:00,Bajo,15,Tráfico fluido.
Madrid,19.6,cielo claro,38,5.5,,2026-05-28 04:00:00,Bajo,23,Tráfico fluido.
Vigo,17.3,nublado,94,1.7,,2026-05-28 04:00:00,Bajo,15,Tráfico fluido.
Madrid,19.6,cielo claro,38,5.5,,2026-05-28 04:00:00,Bajo,23,Tráfico fluido.
Vigo,17.3,nublado,94,1.7,,2026-05-28 04:00:00,Bajo,15,Tráfico fluido.
Madrid,18.7,cielo claro,40,6.0,,2026-05-28 05:00:00,Bajo,23,Tráfico fluido.
Vigo,16.6,nublado,95,3.8,,2026-05-28 05:00:00,Bajo,15,Tráfico fluido.
Madrid,18.7,cielo claro,40,6.0,,2026-05-28 05:00:00,Bajo,23,Tráfico fluido.
Vigo,16.6,nublado,95,3.8,,2026-05-28 05:00:00,Bajo,15,Tráfico fluido.
Madrid,19.4,cielo claro,41,7.3,,2026-05-28 06:00:00,Bajo,23,Tráfico fluido.
Vigo,17.7,nublado,92,2.7,,2026-05-28 06:00:00,Bajo,15,Tráfico fluido.
Madrid,19.4,cielo claro,41,7.3,,2026-05-28 06:00:00,Bajo,23,Tráfico fluido.
Vigo,17.7,nublado,92,2.7,,2026-05-28 06:00:00,Bajo,15,Tráfico fluido.
Madrid,21.4,cielo claro,36,4.7,,2026-05-28 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.9,nublado,84,3.7,,2026-05-28 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,21.4,cielo claro,36,4.7,,2026-05-28 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.9,nublado,84,3.7,,2026-05-28 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,24.5,cielo claro,29,4.9,,2026-05-28 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,20.5,cielo claro,77,4.4,,2026-05-28 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,24.5,cielo claro,29,4.9,,2026-05-28 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,20.5,cielo claro,77,4.4,,2026-05-28 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,27.3,cielo claro,22,4.0,,2026-05-28 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,22.8,cielo claro,68,4.9,,2026-05-28 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,27.3,cielo claro,22,4.0,,2026-05-28 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,22.8,cielo claro,68,4.9,,2026-05-28 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,29.5,cielo claro,18,3.2,,2026-05-28 10:00:00,Bajo,23,Tráfico fluido.
Vigo,24.3,cielo claro,63,9.4,,2026-05-28 10:00:00,Bajo,15,Tráfico fluido.
Madrid,29.5,cielo claro,18,3.2,,2026-05-28 10:00:00,Bajo,23,Tráfico fluido.
Vigo,24.3,cielo claro,63,9.4,,2026-05-28 10:00:00,Bajo,15,Tráfico fluido.
Madrid,31.2,cielo claro,15,4.2,,2026-05-28 11:00:00,Bajo,23,Tráfico fluido.
Vigo,23.9,cielo claro,68,12.0,,2026-05-28 11:00:00,Bajo,20,Tráfico fluido.
Madrid,31.2,cielo claro,15,4.2,,2026-05-28 11:00:00,Bajo,23,Tráfico fluido.
Vigo,23.9,cielo claro,68,12.0,,2026-05-28 11:00:00,Bajo,20,Tráfico fluido.
Madrid,32.2,cielo claro,16,6.1,,2026-05-28 12:00:00,Bajo,23,Tráfico fluido.
Vigo,25.0,cielo claro,65,11.0,,2026-05-28 12:00:00,Bajo,20,Tráfico fluido.
Madrid,32.2,cielo claro,16,6.1,,2026-05-28 12:00:00,Bajo,23,Tráfico fluido.
Vigo,25.0,cielo claro,65,11.0,,2026-05-28 12:00:00,Bajo,20,Tráfico fluido.
Madrid,33.1,cielo claro,14,5.2,,2026-05-28 13:00:00,Bajo,23,Tráfico fluido.
Vigo,24.6,cielo claro,66,11.1,,2026-05-28 13:00:00,Bajo,20,Tráfico fluido.
Madrid,33.1,cielo claro,14,5.2,,2026-05-28 13:00:00,Bajo,23,Tráfico fluido.
Vigo,24.6,cielo claro,66,11.1,,2026-05-28 13:00:00,Bajo,20,Tráfico fluido.
Madrid,33.6,cielo claro,13,4.9,,2026-05-28 14:00:00,Bajo,23,Tráfico fluido.
Vigo,24.3,nublado,63,12.0,,2026-05-28 14:00:00,Bajo,20,Tráfico fluido.
Madrid,33.6,cielo claro,13,4.9,,2026-05-28 14:00:00,Bajo,23,Tráfico fluido.
Vigo,24.3,nublado,63,12.0,,2026-05-28 14:00:00,Bajo,20,Tráfico fluido.
Madrid,33.9,cielo claro,11,4.4,,2026-05-28 15:00:00,Bajo,23,Tráfico fluido.
Vigo,24.5,nublado,62,10.1,,2026-05-28 15:00:00,Bajo,20,Tráfico fluido.
Madrid,33.9,cielo claro,11,4.4,,2026-05-28 15:00:00,Bajo,23,Tráfico fluido.
Vigo,24.5,nublado,62,10.1,,2026-05-28 15:00:00,Bajo,20,Tráfico fluido.
Madrid,33.9,cielo claro,10,4.5,,2026-05-28 16:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,24.1,nublado,64,10.6,,2026-05-28 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,33.9,cielo claro,10,4.5,,2026-05-28 16:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,24.1,nublado,64,10.6,,2026-05-28 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,33.7,cielo claro,10,5.1,,2026-05-28 17:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,22.9,nublado,70,8.8,,2026-05-28 17:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,33.7,cielo claro,10,5.1,,2026-05-28 17:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,22.9,nublado,70,8.8,,2026-05-28 17:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,33.1,cielo claro,10,6.1,,2026-05-28 18:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,22.5,nublado,72,6.0,,2026-05-28 18:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,33.1,cielo claro,10,6.1,,2026-05-28 18:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,22.5,nublado,72,6.0,,2026-05-28 18:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,32.3,cielo claro,12,6.9,,2026-05-28 19:00:00,Bajo,23,Tráfico fluido.
Vigo,20.9,cielo claro,79,4.7,,2026-05-28 19:00:00,Bajo,15,Tráfico fluido.
Madrid,32.3,cielo claro,12,6.9,,2026-05-28 19:00:00,Bajo,23,Tráfico fluido.
Vigo,20.9,cielo claro,79,4.7,,2026-05-28 19:00:00,Bajo,15,Tráfico fluido.
Madrid,31.2,cielo claro,15,3.4,,2026-05-28 20:00:00,Bajo,23,Tráfico fluido.
Vigo,19.0,cielo claro,86,5.0,,2026-05-28 20:00:00,Bajo,15,Tráfico fluido.
Madrid,31.2,cielo claro,15,3.4,,2026-05-28 20:00:00,Bajo,23,Tráfico fluido.
Vigo,19.0,cielo claro,86,5.0,,2026-05-28 20:00:00,Bajo,15,Tráfico fluido.
Madrid,30.2,cielo claro,16,2.5,,2026-05-28 21:00:00,Bajo,23,Tráfico fluido.
Vigo,17.6,cielo claro,92,5.2,,2026-05-28 21:00:00,Bajo,15,Tráfico fluido.
Madrid,30.2,cielo claro,16,2.5,,2026-05-28 21:00:00,Bajo,23,Tráfico fluido.
Vigo,17.6,cielo claro,92,5.2,,2026-05-28 21:00:00,Bajo,15,Tráfico fluido.
Madrid,28.9,cielo claro,16,7.5,,2026-05-28 22:00:00,Bajo,23,Tráfico fluido.
Vigo,16.8,nublado,97,3.8,,2026-05-28 22:00:00,Bajo,15,Tráfico fluido.
Madrid,28.9,cielo claro,16,7.5,,2026-05-28 22:00:00,Bajo,23,Tráfico fluido.
Vigo,16.8,nublado,97,3.8,,2026-05-28 22:00:00,Bajo,15,Tráfico fluido.
Madrid,27.2,cielo claro,19,0.2,,2026-05-28 23:00:00,Bajo,23,Tráfico fluido.
Vigo,16.4,nublado,98,2.9,,2026-05-28 23:00:00,Bajo,15,Tráfico fluido.
Madrid,27.2,cielo claro,19,0.2,,2026-05-28 23:00:00,Bajo,23,Tráfico fluido.
Vigo,16.4,nublado,98,2.9,,2026-05-28 23:00:00,Bajo,15,Tráfico fluido.
Madrid,25.6,cielo claro,24,6.3,,2026-05-29 00:00:00,Bajo,23,Tráfico fluido.
Vigo,16.5,nublado,96,2.7,,2026-05-29 00:00:00,Bajo,15,Tráfico fluido.
Madrid,25.6,cielo claro,24,6.3,,2026-05-29 00:00:00,Bajo,23,Tráfico fluido.
Vigo,16.5,nublado,96,2.7,,2026-05-29 00:00:00,Bajo,15,Tráfico fluido.
Madrid,24.4,cielo claro,23,6.0,,2026-05-29 01:00:00,Bajo,23,Tráfico fluido.
Vigo,16.3,nublado,96,0.8,,2026-05-29 01:00:00,Bajo,15,Tráfico fluido.
Madrid,24.4,cielo claro,23,6.0,,2026-05-29 01:00:00,Bajo,23,Tráfico fluido.
Vigo,16.3,nublado,96,0.8,,2026-05-29 01:00:00,Bajo,15,Tráfico fluido.
Madrid,23.5,cielo claro,23,6.1,,2026-05-29 02:00:00,Bajo,23,Tráfico fluido.
Vigo,16.0,nublado,97,0.6,,2026-05-29 02:00:00,Bajo,15,Tráfico fluido.
Madrid,23.5,cielo claro,23,6.1,,2026-05-29 02:00:00,Bajo,23,Tráfico fluido.
Vigo,16.0,nublado,97,0.6,,2026-05-29 02:00:00,Bajo,15,Tráfico fluido.
